Filepath,File,Retrieved,Path_Length
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Old Files\Student Housing TIU Phase 2\G - Construction\9805A\G.1 Correspondence\G1.1 Contractor Correspondence\190909 Defective Work - Screw Attachment\UC Santa Cruz Mail - Remedy of Wiremold Raceway installation issue.pdf,UC Santa Cruz Mail - Remedy of Wiremold Raceway installation issue.pdf,"03/05/2020, 16:37:37",294
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Old Files\Student Housing TIU Phase 2\G - Construction\9805A\G.1 Correspondence\G1.1 Contractor Correspondence\190909 Defective Work - Screw Attachment\UC Santa Cruz Mail - TIU Anchor Installation.pdf,UC Santa Cruz Mail - TIU Anchor Installation.pdf,"03/05/2020, 16:37:37",272
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Addendum #2\260573 Short-Circuit Coordination Study Arc Flash hazard Analysis.pdf,260573 Short-Circuit Coordination Study Arc Flash hazard Analysis.pdf,"03/05/2020, 16:37:39",286
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Div. 1\190206 Student Housing TIU_Division 01 Single Document Final_9805A.docx,190206 Student Housing TIU_Division 01 Single Document Final_9805A.docx,"03/05/2020, 16:37:39",283
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\G - Construction\G1.1 - Contractor to.from\190827 Claim #1\Internal Correspondence\Response to Traci Questions_UC Santa Cruz Mail - Response to NetXpert Letter Dated August 23, 2019 - Abatement Work in Building A.pdf","Response to Traci Questions_UC Santa Cruz Mail - Response to NetXpert Letter Dated August 23, 2019 - Abatement Work in Building A.pdf","03/05/2020, 16:37:39",325
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\G - Construction\G1.1 - Contractor to.from\190905 CO #11 Rejection - Hinson Const Email\UC Santa Cruz Mail - NetXperts response to rejection of Change Order #11 (proposal for overseeing hatch work by subcontractor Mike Hinson)_.pdf,UC Santa Cruz Mail - NetXperts response to rejection of Change Order #11 (proposal for overseeing hatch work by subcontractor Mike Hinson)_.pdf,"03/05/2020, 16:37:39",340
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\G - Construction\G1.1 - Contractor to.from\190909 Defective Work - Screw Attachment\UC Santa Cruz Mail - Rachel Carson Apartment Building 1 7800 ROUGH REQUEST.pdf,UC Santa Cruz Mail - Rachel Carson Apartment Building 1 7800 ROUGH REQUEST.pdf,"03/05/2020, 16:37:39",271
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805A\G - Construction\G1.1 - Contractor to.from\190909 Defective Work - Screw Attachment\UC Santa Cruz Mail - Remedy of Wiremold Raceway installation issue.pdf,UC Santa Cruz Mail - Remedy of Wiremold Raceway installation issue.pdf,"03/05/2020, 16:37:39",263
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805B\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Div. 1\190222 Student Housing TIU_Division 01 Single Document Final_9805B JK DRAFT.docx,190222 Student Housing TIU_Division 01 Single Document Final_9805B JK DRAFT.docx,"03/05/2020, 16:37:39",292
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805B\F - Bid Documents and Contract Award\F7 - Bid Summary Forms\Exhibit O Occupied Areas\190213 Exh O TIU Occupied Areas Summer 2019 - Exhibit O February 13, 9_09 AM.xlsx","190213 Exh O TIU Occupied Areas Summer 2019 - Exhibit O February 13, 9_09 AM.xlsx","03/05/2020, 16:37:39",275
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\9805C\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Div 1\190305 Student Housing TIU_Division 01 Single Document Final_9805c JK DRAFT WIP.docx,190305 Student Housing TIU_Division 01 Single Document Final_9805c JK DRAFT WIP.docx,"03/05/2020, 16:37:39",295
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Student Housing TIU Phase 2 R1\E - Program and Design\Estimates\Old Files\180322 CHES 2 Costs Updated, wo Student bed WAO's, w Villages OSP moved to Ph D, w RG Utility Bldg and DOD for Conferences.pdf","180322 CHES 2 Costs Updated, wo Student bed WAO's, w Villages OSP moved to Ph D, w RG Utility Bldg and DOD for Conferences.pdf","03/05/2020, 16:37:40",272
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #01 Abate 10% Tar at MCC Extr F Wall.xlsx.pdf,9098A TIU Phase C - COR #01 Abate 10% Tar at MCC Extr F Wall.xlsx.pdf,"03/05/2020, 16:37:42",265
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #02 Gas Line Removal at Merrill.xlsx (2).pdf,9098A TIU Phase C - COR #02 Gas Line Removal at Merrill.xlsx (2).pdf,"03/05/2020, 16:37:42",264
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #03 Electrical Junction Box Replacement.xlsx.pdf,9098A TIU Phase C - COR #03 Electrical Junction Box Replacement.xlsx.pdf,"03/05/2020, 16:37:42",268
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #03R1 Electrical Junction Box Replacement.pdf,9098A TIU Phase C - COR #03R1 Electrical Junction Box Replacement.pdf,"03/05/2020, 16:37:42",265
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #04 Repair Roof PenetT.at Music & E. Baskin.xlsx.pdf,9098A TIU Phase C - COR #04 Repair Roof PenetT.at Music & E. Baskin.xlsx.pdf,"03/05/2020, 16:37:42",272
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #05 Rerouting Water Services at Merrill CC.xlsx.pdf,9098A TIU Phase C - COR #05 Rerouting Water Services at Merrill CC.xlsx.pdf,"03/05/2020, 16:37:42",271
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #06 DARC ADF Ductwork Modifications.xlsx.pdf,9098A TIU Phase C - COR #06 DARC ADF Ductwork Modifications.xlsx.pdf,"03/05/2020, 16:37:42",264
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #07 Change Lcks from Mort to Cyl 5 DRS.xlsx.pdf,9098A TIU Phase C - COR #07 Change Lcks from Mort to Cyl 5 DRS.xlsx.pdf,"03/05/2020, 16:37:42",267
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #08 Door Hardware Changes Per RFI #22.xlsx.pdf,9098A TIU Phase C - COR #08 Door Hardware Changes Per RFI #22.xlsx.pdf,"03/05/2020, 16:37:42",266
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #10 Remove Housekeeping Pad at 7155 Basement.xlsx.pdf,9098A TIU Phase C - COR #10 Remove Housekeeping Pad at 7155 Basement.xlsx.pdf,"03/05/2020, 16:37:42",273
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #11 Reloc E FR SprNKLR Supp Riser Merrill ADF.xlsx.pdf,9098A TIU Phase C - COR #11 Reloc E FR SprNKLR Supp Riser Merrill ADF.xlsx.pdf,"03/05/2020, 16:37:42",274
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #16 Cowell Academic EF-2 Replacement.xlsx.pdf,9098A TIU Phase C - COR #16 Cowell Academic EF-2 Replacement.xlsx.pdf,"03/05/2020, 16:37:42",265
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #18 Set Up Containment at Stevenson 7144 ADF.xlsx.pdf,9098A TIU Phase C - COR #18 Set Up Containment at Stevenson 7144 ADF.xlsx.pdf,"03/05/2020, 16:37:42",273
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - COR #19 Install TMGB Ground at Merrill #7190.xlsx.pdf,9098A TIU Phase C - COR #19 Install TMGB Ground at Merrill #7190.xlsx.pdf,"03/05/2020, 16:37:42",269
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - FO #04 7534 THR Arts Cost Rev. Swing  DR.xlsx.pdf,9098A TIU Phase C - FO #04 7534 THR Arts Cost Rev. Swing  DR.xlsx.pdf,"03/05/2020, 16:37:42",265
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - FO #07 Mod Cab Elect Box E. Baskin 7499.xlsx.pdf,9098A TIU Phase C - FO #07 Mod Cab Elect Box E. Baskin 7499.xlsx.pdf,"03/05/2020, 16:37:42",264
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\9098A TIU Phase C - FO #12 Move Door in 7566 Basement TR.xlsx.pdf,9098A TIU Phase C - FO #12 Move Door in 7566 Basement TR.xlsx.pdf,"03/05/2020, 16:37:42",261
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\COR_s\UC Cost Prop.TIU.COR #32 - Add 2 Pwer Outlets LIM Stev #7144 Rm 196 As Req.pdf,UC Cost Prop.TIU.COR #32 - Add 2 Pwer Outlets LIM Stev #7144 Rm 196 As Req.pdf,"03/05/2020, 16:37:42",274
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098A (Uploaded 8-7-19)\Change Orders-Field Orders\PCR_s\9098A PCR 1\9098A PCR-01 CROWN-MERRILL ADF, MERRILL CULTURAL CENTER CALCS.pdf","9098A PCR-01 CROWN-MERRILL ADF, MERRILL CULTURAL CENTER CALCS.pdf","03/05/2020, 16:37:42",273
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B 100_ Specs\27 11 16 COMMUNICATIONS CABINETS, RACKS, FRAMES AND ENCLOSURES.pdf","27 11 16 COMMUNICATIONS CABINETS, RACKS, FRAMES AND ENCLOSURES.pdf","03/05/2020, 16:37:42",261
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B 90_ CDs Crown Merrill (NE)\Estimates\9098B Ph C El Improvements, State, Comm - 90_ CD.pdf","9098B Ph C El Improvements, State, Comm - 90_ CD.pdf","03/05/2020, 16:37:42",273
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B 90_ CDs Crown Merrill (NE)\Estimates\9098B Ph C NE Structured Cabling, CHES - 90_ CD.pdf","9098B Ph C NE Structured Cabling, CHES - 90_ CD.pdf","03/05/2020, 16:37:42",272
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B 90_ CDs Crown Merrill (NE)\Estimates\9098B Ph C NE Structured Cabling, State - 90_ CD.pdf","9098B Ph C NE Structured Cabling, State - 90_ CD.pdf","03/05/2020, 16:37:42",273
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B 90_ CDs Crown Merrill (NE)\Estimates\TIU Phase C 90_ CD Summary Opinion of Costs_9098A.xlsx,TIU Phase C 90_ CD Summary Opinion of Costs_9098A.xlsx,"03/05/2020, 16:37:42",275
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B Conformed Specs\27 05 29 HANGERS AND SUPPORTS FOR COMMUNICATIONS SYSTEMS.pdf,27 05 29 HANGERS AND SUPPORTS FOR COMMUNICATIONS SYSTEMS.pdf,"03/05/2020, 16:37:42",260
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B Conformed Specs\27 05 33 CONDUITS AND BACKBOXES FOR COMMUNICATIONS SYSTEMS.pdf,27 05 33 CONDUITS AND BACKBOXES FOR COMMUNICATIONS SYSTEMS.pdf,"03/05/2020, 16:37:42",262
"S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B Conformed Specs\27 11 16 COMMUNICATIONS CABINETS, RACKS, FRAMES AND ENCLOSURES.pdf","27 11 16 COMMUNICATIONS CABINETS, RACKS, FRAMES AND ENCLOSURES.pdf","03/05/2020, 16:37:42",266
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\9098B Drawings\9098B Conformed Specs\27 11 19 COMMUNICATIONS TERMINATION BLOCKS AND PATCH PANELS.pdf,27 11 19 COMMUNICATIONS TERMINATION BLOCKS AND PATCH PANELS.pdf,"03/05/2020, 16:37:42",263
S:\Project Folders\Cumming Corp - Multiple Capital Improvement Projects\Telecom Infrastructure Upgrades (all)\TIU Phase C\G - Construction\9098B (Uploaded 8-7-19)\Agenda_s-Forms-Sheets-Misc\Augmend TIU Phase C\TIU Phase C Augmentation - VC Approval Emails 20190130.pdf,TIU Phase C Augmentation - VC Approval Emails 20190130.pdf,"03/05/2020, 16:37:42",268
